Logs,IP Address,Date,Time,Log Type,Anomaly Detected
Jul 15 01:03:50 combo sshd(pam_unix)[12639]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Jul 15,01:03:50,Auth Failure,Yes
Jul 15 01:03:50 combo sshd(pam_unix)[12640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,c51471f2c.cable.wanadoo.nl,Jul 15,01:03:50,Auth Failure,Yes
Jul 15 04:05:02 combo su(pam_unix)[13238]: session opened for user cyrus by (uid=0),,Jul 15,04:05:02,Normal,No
Jul 15 04:05:02 combo su(pam_unix)[13238]: session closed for user cyrus,,Jul 15,04:05:02,Normal,No
Jul 15 04:05:03 combo logrotate[-]: ALERT exited abnormally with [1],,Jul 15,04:05:03,Service Issue,Yes
Jul 15 04:10:45 combo su(pam_unix)[13611]: session opened for user news by (uid=0),,Jul 15,04:10:45,Normal,No
Jul 15 04:10:46 combo su(pam_unix)[13611]: session closed for user news,,Jul 15,04:10:46,Normal,No
Jul 15 23:42:43 combo ftpd[15339]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15337]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15334]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15335]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15338]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15336]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15341]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15340]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15327]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15333]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15323]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15330]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15322]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15324]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15329]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15332]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15328]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15321]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15326]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15325]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:43 combo ftpd[15331]: connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,,Jul 15,23:42:43,Normal,No
Jul 15 23:42:44 combo ftpd[15342]: connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005,,Jul 15,23:42:44,Normal,No
Jul 16 04:07:32 combo su(pam_unix)[16058]: session opened for user cyrus by (uid=0),,Jul 16,04:07:32,Normal,No
Jul 16 04:07:33 combo su(pam_unix)[16058]: session closed for user cyrus,,Jul 16,04:07:33,Normal,No
Jul 16 04:07:34 combo logrotate[-]: ALERT exited abnormally with [1],,Jul 16,04:07:34,Service Issue,Yes
Jul 16 04:13:59 combo su(pam_unix)[17286]: session opened for user news by (uid=0),,Jul 16,04:13:59,Normal,No
Jul 16 04:14:00 combo su(pam_unix)[17286]: session closed for user news,,Jul 16,04:14:00,Normal,No
Jul 16 08:14:04 combo ftpd[17669]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,,Jul 16,08:14:04,Normal,No
Jul 16 08:14:04 combo ftpd[17670]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,,Jul 16,08:14:04,Normal,No
Jul 16 08:14:04 combo ftpd[17667]: connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,,Jul 16,08:14:04,Normal,No
Jul 16 08:14:07 combo ftpd[17673]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 16,08:14:07,Normal,No
Jul 16 08:14:07 combo ftpd[17668]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 16,08:14:07,Normal,No
Jul 16 08:14:07 combo ftpd[17671]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 16,08:14:07,Normal,No
Jul 16 08:14:07 combo ftpd[17681]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 16,08:14:07,Normal,No
Jul 16 08:14:07 combo ftpd[17680]: connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,,Jul 16,08:14:07,Normal,No
